student_id,riasec_r_item_1,riasec_r_item_2,riasec_r_item_3,riasec_r_item_4,riasec_r_item_5,riasec_r_item_6,riasec_r_item_7,riasec_r_item_8,riasec_r_item_9,riasec_r_item_10,riasec_r_item_11,riasec_r_item_12,riasec_i_item_1,riasec_i_item_2,riasec_i_item_3,riasec_i_item_4,riasec_i_item_5,riasec_i_item_6,riasec_i_item_7,riasec_i_item_8,riasec_i_item_9,riasec_i_item_10,riasec_i_item_11,riasec_i_item_12,riasec_a_item_1,riasec_a_item_2,riasec_a_item_3,riasec_a_item_4,riasec_a_item_5,riasec_a_item_6,riasec_a_item_7,riasec_a_item_8,riasec_a_item_9,riasec_a_item_10,riasec_a_item_11,riasec_a_item_12,riasec_s_item_1,riasec_s_item_2,riasec_s_item_3,riasec_s_item_4,riasec_s_item_5,riasec_s_item_6,riasec_s_item_7,riasec_s_item_8,riasec_s_item_9,riasec_s_item_10,riasec_s_item_11,riasec_s_item_12,riasec_e_item_1,riasec_e_item_2,riasec_e_item_3,riasec_e_item_4,riasec_e_item_5,riasec_e_item_6,riasec_e_item_7,riasec_e_item_8,riasec_e_item_9,riasec_e_item_10,riasec_e_item_11,riasec_e_item_12,riasec_c_item_1,riasec_c_item_2,riasec_c_item_3,riasec_c_item_4,riasec_c_item_5,riasec_c_item_6,riasec_c_item_7,riasec_c_item_8,riasec_c_item_9,riasec_c_item_10,riasec_c_item_11,riasec_c_item_12,academic_bahasa_indonesia,academic_bahasa_inggris,academic_matematika,academic_informatika,academic_ipa,academic_ips,academic_ppkn,academic_pjok,academic_seni,program_id,program_name
STU_03359,3.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,1.0,3.0,4.0,3.0,5.0,4.0,3.0,4.0,5.0,4.0,5.0,5.0,5.0,3.0,4.0,5.0,4.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,1.0,4.0,4.0,,2.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,4.0,3.0,70.0,83.9,74.0,90.3,70.7,85.4,71.7,77.3,82.7,41.0,Pendidikan Seni Rupa
STU_00691,3.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,5.0,5.0,4.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,3.0,1.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,5.0,3.0,2.0,1.0,2.0,3.0,3.0,3.0,4.0,3.0,5.0,4.0,3.0,5.0,3.0,3.0,3.0,,3.0,4.0,4.0,4.0,5.0,5.0,5.0,3.0,4.0,4.0,3.0,88.4,82.5,86.9,78.5,76.6,70.1,89.7,74.6,70.9,16.0,Manajemen Pajak
STU_02862,3.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,4.0,3.0,5.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,4.0,2.0,3.0,3.0,4.0,4.0,5.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,2.0,79.1,70.0,93.0,85.7,99.7,84.3,70.1,76.7,83.9,58.0,Statistika
STU_03772,3.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,5.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,1.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,5.0,,4.0,3.0,3.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,5.0,78.6,82.5,95.0,75.6,82.0,90.4,84.1,70.0,71.7,8.0,Ekonomi Pembangunan
STU_01382,3.0,3.0,3.0,1.0,1.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,4.0,3.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,3.0,3.0,4.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,5.0,2.0,2.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,4.0,2.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,81.1,82.9,73.1,77.9,84.7,72.5,78.8,70.0,83.4,21.0,Pendidikan Bahasa Dan Sastra Indonesia
STU_01841,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,2.0,,3.0,3.0,3.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,4.0,1.0,2.0,1.0,3.0,2.0,4.0,3.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,5.0,3.0,3.0,4.0,2.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,87.8,72.3,89.8,77.4,86.4,75.0,79.7,70.0,73.5,44.0,
STU_04868,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,5.0,3.0,2.0,2.0,5.0,4.0,2.0,3.0,3.0,5.0,3.0,3.0,3.0,4.0,4.0,4.0,2.0,4.0,3.0,4.0,2.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,70.0,92.8,79.1,81.2,80.3,91.4,100.0,74.1,74.5,29.0,Pendidikan Guru Pendidikan Anak Usia Dini
STU_00128,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,5.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,,4.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,4.0,5.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,4.0,3.0,70.0,82.3,87.7,70.0,80.4,87.5,92.0,73.3,70.0,57.0,Sastra Inggris
STU_01595,2.0,2.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,4.0,3.0,1.0,,,2.0,2.0,1.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,,2.0,4.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,,5.0,4.0,5.0,4.0,4.0,5.0,3.0,5.0,3.0,3.0,2.0,2.0,3.0,2.0,4.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,3.0,2.0,5.0,2.0,3.0,3.0,5.0,3.0,85.0,,82.9,79.5,77.2,90.4,88.7,80.7,70.0,57.0,Sastra Inggris
STU_03625,4.0,3.0,3.0,3.0,1.0,3.0,4.0,3.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,5.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,,2.0,3.0,3.0,2.0,4.0,2.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,2.0,4.0,70.0,70.0,78.5,,82.2,73.3,71.4,77.7,70.0,28.0,Pendidikan Geografi
STU_04633,4.0,2.0,3.0,2.0,2.0,2.0,1.0,3.0,,3.0,3.0,2.0,3.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,3.0,4.0,3.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,5.0,3.0,5.0,2.0,4.0,4.0,4.0,4.0,2.0,3.0,5.0,73.1,79.7,87.8,93.4,77.0,76.0,86.2,72.0,73.2,58.0,
STU_00700,2.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,1.0,2.0,2.0,5.0,3.0,2.0,2.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,4.0,1.0,1.0,2.0,3.0,3.0,2.0,4.0,4.0,3.0,2.0,3.0,5.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,4.0,3.0,4.0,4.0,5.0,3.0,,5.0,1.0,3.0,3.0,4.0,75.1,79.2,91.0,73.7,70.0,77.7,76.7,74.2,71.0,39.0,Pendidikan Sejarah
STU_03543,3.0,4.0,3.0,2.0,3.0,3.0,4.0,5.0,3.0,4.0,4.0,3.0,3.0,3.0,2.0,5.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,,3.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,4.0,3.0,3.0,4.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,3.0,5.0,81.2,73.6,,81.6,87.1,70.0,70.0,70.0,79.3,68.0,Teknik Sipil Bangunan Gedung
STU_03024,1.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,3.0,4.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,1.0,2.0,4.0,3.0,3.0,2.0,2.0,3.0,4.0,4.0,5.0,3.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,,2.0,2.0,2.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,2.0,3.0,5.0,2.0,78.3,88.1,70.2,88.1,74.1,90.1,75.6,71.4,70.0,21.0,Pendidikan Bahasa Dan Sastra Indonesia
STU_02965,5.0,2.0,4.0,4.0,3.0,3.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,,4.0,4.0,3.0,4.0,5.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,,1.0,1.0,4.0,1.0,3.0,,3.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,4.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,71.5,94.5,75.6,84.4,100.0,79.1,70.0,70.0,81.3,44.0,Pendidikan Teknik Bangunan
STU_04483,2.0,3.0,3.0,3.0,5.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,4.0,2.0,3.0,4.0,4.0,2.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0,2.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,2.0,4.0,3.0,4.0,5.0,4.0,5.0,5.0,3.0,4.0,4.0,5.0,3.0,3.0,4.0,4.0,5.0,4.0,5.0,3.0,3.0,5.0,3.0,3.0,3.0,5.0,3.0,77.3,74.1,85.7,71.5,74.0,94.3,93.6,79.0,72.5,11.0,Ilmu Hukum
STU_01704,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0,4.0,4.0,3.0,,3.0,3.0,5.0,4.0,5.0,3.0,5.0,1.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,3.0,2.0,4.0,5.0,3.0,3.0,3.0,3.0,4.0,5.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,2.0,4.0,3.0,5.0,3.0,2.0,77.5,70.0,77.3,76.7,80.2,74.1,70.0,70.0,70.9,69.0,Teknologi Kosmetik
STU_02949,3.0,4.0,3.0,3.0,5.0,2.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,5.0,4.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,2.0,4.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,81.1,71.0,93.7,82.9,78.3,91.3,70.0,79.2,70.0,66.0,Teknik Pertambangan
STU_00453,3.0,3.0,4.0,3.0,3.0,4.0,5.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,5.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,5.0,3.0,4.0,4.0,3.0,4.0,2.0,4.0,4.0,3.0,3.0,4.0,2.0,3.0,3.0,4.0,4.0,3.0,70.0,76.2,77.5,75.6,,75.2,70.0,71.6,,2.0,Agrobisnis
STU_02864,2.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,5.0,4.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,,3.0,5.0,3.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,2.0,2.0,4.0,3.0,4.0,4.0,5.0,3.0,2.0,2.0,2.0,3.0,3.0,77.1,88.7,77.6,70.0,81.4,85.5,,73.6,70.0,12.0,Ilmu Komunikasi
STU_02036,4.0,,3.0,4.0,2.0,4.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,5.0,3.0,4.0,3.0,5.0,3.0,3.0,5.0,3.0,4.0,4.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,4.0,2.0,2.0,2.0,4.0,3.0,3.0,1.0,3.0,2.0,4.0,,3.0,2.0,3.0,2.0,4.0,3.0,2.0,2.0,3.0,4.0,3.0,4.0,77.1,79.7,86.1,98.3,91.6,73.6,75.7,70.0,71.0,45.0,Pendidikan Teknik Elektro
STU_01768,3.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,4.0,5.0,4.0,4.0,3.0,4.0,2.0,4.0,4.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,1.0,4.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,4.0,5.0,4.0,75.7,70.0,82.9,97.6,88.9,78.1,72.0,77.5,75.1,63.0,Teknik Listrik
STU_02311,4.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,3.0,4.0,2.0,2.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,4.0,4.0,5.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,2.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,71.6,81.4,82.2,81.1,79.8,77.3,85.6,70.0,70.0,55.0,Psikologi
STU_00608,2.0,2.0,1.0,3.0,2.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0,3.0,4.0,2.0,3.0,4.0,3.0,2.0,,4.0,2.0,1.0,3.0,3.0,2.0,3.0,5.0,4.0,2.0,2.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,3.0,5.0,3.0,4.0,3.0,4.0,3.0,2.0,4.0,3.0,3.0,4.0,4.0,3.0,5.0,4.0,2.0,3.0,72.1,94.3,81.7,77.6,73.6,97.9,91.4,71.3,74.6,12.0,Ilmu Komunikasi
STU_00166,4.0,2.0,4.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,2.0,2.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,3.0,5.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,2.0,4.0,4.0,3.0,4.0,4.0,3.0,5.0,4.0,2.0,5.0,80.7,91.5,84.3,81.0,74.6,82.7,79.8,70.0,77.2,10.0,Ilmu Administrasi Negara
STU_00729,,3.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,1.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,4.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,4.0,4.0,5.0,5.0,5.0,4.0,2.0,3.0,4.0,5.0,3.0,4.0,3.0,5.0,3.0,4.0,3.0,4.0,3.0,4.0,2.0,2.0,3.0,4.0,3.0,2.0,4.0,3.0,4.0,4.0,3.0,4.0,5.0,3.0,76.6,87.4,84.3,77.8,72.6,76.8,88.4,70.7,70.0,38.0,Pendidikan Pancasila Dan Kewarganegaraan
STU_04372,3.0,4.0,5.0,5.0,3.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,3.0,4.0,5.0,4.0,3.0,3.0,4.0,5.0,4.0,2.0,3.0,4.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,4.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,70.0,83.2,81.8,84.6,96.5,76.7,70.0,70.0,80.6,64.0,Teknik Mesin
STU_03354,5.0,4.0,3.0,3.0,3.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,5.0,2.0,5.0,4.0,3.0,4.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,5.0,1.0,3.0,2.0,3.0,3.0,3.0,1.0,2.0,3.0,4.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,90.0,79.1,91.8,79.9,79.2,70.0,75.6,79.0,70.0,65.0,Teknik Otomotif
STU_03892,3.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,5.0,2.0,4.0,3.0,4.0,5.0,5.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,,1.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,3.0,,1.0,3.0,3.0,2.0,2.0,,3.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,70.0,84.4,86.4,84.6,99.8,75.0,74.3,70.0,70.0,70.0,Teknologi Rekayasa Sistem Elektronika
STU_02070,4.0,,4.0,2.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0,4.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,3.0,2.0,4.0,4.0,3.0,3.0,3.0,4.0,2.0,1.0,3.0,3.0,3.0,3.0,5.0,2.0,4.0,5.0,4.0,3.0,,3.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,5.0,3.0,2.0,83.4,70.3,79.1,83.6,88.0,70.0,73.5,73.3,70.0,3.0,Agroteknologi
STU_04048,1.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,4.0,1.0,2.0,3.0,4.0,2.0,3.0,2.0,2.0,4.0,3.0,2.0,2.0,4.0,4.0,4.0,5.0,5.0,4.0,3.0,5.0,3.0,3.0,5.0,4.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,2.0,4.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,4.0,2.0,3.0,82.7,77.2,70.0,89.3,73.0,77.2,74.4,70.0,91.2,5.0,Animasi
STU_04580,1.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,4.0,4.0,3.0,5.0,2.0,3.0,4.0,3.0,4.0,4.0,3.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,5.0,4.0,2.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,70.0,74.9,88.6,79.6,74.3,75.9,84.9,70.0,82.8,54.0,Perpustakaan Dan Ilmu Informasi
STU_03941,2.0,2.0,3.0,2.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,4.0,4.0,5.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,2.0,2.0,3.0,3.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,4.0,3.0,1.0,3.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,5.0,3.0,4.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,5.0,4.0,5.0,,5.0,4.0,4.0,4.0,78.7,76.6,88.4,76.5,76.1,78.1,78.5,71.8,70.0,4.0,Akuntansi
STU_03696,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,,1.0,3.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,3.0,2.0,4.0,1.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,2.0,73.2,82.4,81.5,82.4,85.6,70.1,70.0,70.0,83.3,45.0,Pendidikan Teknik Elektro
STU_01618,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,2.0,5.0,4.0,5.0,5.0,3.0,3.0,4.0,4.0,4.0,3.0,5.0,2.0,3.0,3.0,1.0,4.0,3.0,3.0,3.0,2.0,2.0,4.0,3.0,4.0,2.0,,5.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,79.6,90.4,75.7,70.0,70.0,86.2,77.3,77.8,70.0,21.0,Pendidikan Bahasa Dan Sastra Indonesia
STU_00586,1.0,3.0,2.0,3.0,3.0,1.0,3.0,3.0,1.0,3.0,2.0,2.0,4.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,5.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,3.0,4.0,3.0,4.0,2.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,4.0,2.0,3.0,2.0,77.2,82.2,86.3,70.6,77.6,83.0,86.2,70.0,95.1,51.0,Pendidikan Musik
STU_01397,1.0,2.0,2.0,,2.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,4.0,3.0,3.0,1.0,4.0,3.0,2.0,2.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,4.0,3.0,3.0,2.0,4.0,3.0,5.0,5.0,4.0,4.0,5.0,3.0,3.0,5.0,3.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,2.0,2.0,3.0,72.9,74.7,77.0,70.0,70.0,82.8,80.4,74.3,73.0,22.0,Pendidikan Bahasa Inggris
STU_03041,4.0,2.0,5.0,4.0,3.0,5.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,5.0,2.0,2.0,70.0,73.9,78.9,82.5,82.2,76.8,79.1,72.3,76.0,3.0,Agroteknologi
