student_id,riasec_r_item_1,riasec_r_item_2,riasec_r_item_3,riasec_r_item_4,riasec_r_item_5,riasec_r_item_6,riasec_r_item_7,riasec_r_item_8,riasec_r_item_9,riasec_r_item_10,riasec_r_item_11,riasec_r_item_12,riasec_i_item_1,riasec_i_item_2,riasec_i_item_3,riasec_i_item_4,riasec_i_item_5,riasec_i_item_6,riasec_i_item_7,riasec_i_item_8,riasec_i_item_9,riasec_i_item_10,riasec_i_item_11,riasec_i_item_12,riasec_a_item_1,riasec_a_item_2,riasec_a_item_3,riasec_a_item_4,riasec_a_item_5,riasec_a_item_6,riasec_a_item_7,riasec_a_item_8,riasec_a_item_9,riasec_a_item_10,riasec_a_item_11,riasec_a_item_12,riasec_s_item_1,riasec_s_item_2,riasec_s_item_3,riasec_s_item_4,riasec_s_item_5,riasec_s_item_6,riasec_s_item_7,riasec_s_item_8,riasec_s_item_9,riasec_s_item_10,riasec_s_item_11,riasec_s_item_12,riasec_e_item_1,riasec_e_item_2,riasec_e_item_3,riasec_e_item_4,riasec_e_item_5,riasec_e_item_6,riasec_e_item_7,riasec_e_item_8,riasec_e_item_9,riasec_e_item_10,riasec_e_item_11,riasec_e_item_12,riasec_c_item_1,riasec_c_item_2,riasec_c_item_3,riasec_c_item_4,riasec_c_item_5,riasec_c_item_6,riasec_c_item_7,riasec_c_item_8,riasec_c_item_9,riasec_c_item_10,riasec_c_item_11,riasec_c_item_12,academic_bahasa_indonesia,academic_bahasa_inggris,academic_matematika,academic_informatika,academic_ipa,academic_ips,academic_ppkn,academic_pjok,academic_seni,program_id,program_name,academic_logika,academic_bahasa,academic_sains,academic_sosial,academic_praktik,riasec_r_raw,riasec_i_raw,riasec_a_raw,riasec_s_raw,riasec_e_raw,riasec_c_raw,riasec_primary_type,riasec_primary_score,riasec_secondary_type,riasec_secondary_score,riasec_third_type,riasec_third_score,academic_overall,academic_performance_level,riasec_r_raw_scaled,riasec_i_raw_scaled,riasec_a_raw_scaled,riasec_s_raw_scaled,riasec_e_raw_scaled,riasec_c_raw_scaled,faculty_name
STU_03696,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,3.0,2.0,4.0,1.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,2.0,73.2,82.4,81.5,82.4,85.6,70.1,70.0,70.0,83.3,45.0,Pendidikan Teknik Elektro,81.95,77.80000000000001,85.6,70.05,76.65,39.0,52.0,23.0,23.0,29.0,33.0,I,52.0,R,39.0,C,33.0,77.61111111111111,High,56.25,83.33333333333334,22.916666666666664,22.916666666666664,35.41666666666667,43.75,Fakultas Teknik
STU_01618,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,2.0,5.0,4.0,5.0,5.0,3.0,3.0,4.0,4.0,4.0,3.0,5.0,2.0,3.0,3.0,1.0,4.0,3.0,3.0,3.0,2.0,2.0,4.0,3.0,4.0,2.0,3.0,5.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,79.6,90.4,75.7,70.0,70.0,86.2,77.3,77.8,70.0,21.0,Pendidikan Bahasa Dan Sastra Indonesia,72.85,85.0,70.0,81.75,73.9,20.0,33.0,37.0,47.0,33.0,41.0,S,47.0,C,41.0,A,37.0,77.44444444444443,High,16.666666666666664,43.75,52.083333333333336,72.91666666666666,43.75,60.416666666666664,Fakultas Bahasa Dan Seni
STU_00586,1.0,3.0,2.0,3.0,3.0,1.0,3.0,3.0,1.0,3.0,2.0,2.0,4.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,5.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,3.0,4.0,3.0,4.0,2.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,4.0,2.0,3.0,2.0,77.2,82.2,86.3,70.6,77.6,83.0,86.2,70.0,95.1,51.0,Pendidikan Musik,78.44999999999999,79.7,77.6,84.6,82.55,27.0,32.0,50.0,40.0,40.0,33.0,A,50.0,S,40.0,E,40.0,80.91111111111111,High,31.25,41.66666666666667,79.16666666666666,58.333333333333336,58.333333333333336,43.75,Fakultas Bahasa Dan Seni
STU_01397,1.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,4.0,3.0,3.0,1.0,4.0,3.0,2.0,2.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,4.0,3.0,3.0,2.0,4.0,3.0,5.0,5.0,4.0,4.0,5.0,3.0,3.0,5.0,3.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,2.0,2.0,3.0,72.9,74.7,77.0,70.0,70.0,82.8,80.4,74.3,73.0,22.0,Pendidikan Bahasa Inggris,73.5,73.80000000000001,70.0,81.6,73.65,24.0,32.0,34.0,46.0,32.0,38.0,S,46.0,C,38.0,A,34.0,75.01111111111112,High,25.0,41.66666666666667,45.83333333333333,70.83333333333334,41.66666666666667,54.166666666666664,Fakultas Bahasa Dan Seni
STU_03041,4.0,2.0,5.0,4.0,3.0,5.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,5.0,2.0,2.0,70.0,73.9,78.9,82.5,82.2,76.8,79.1,72.3,76.0,3.0,Agroteknologi,80.7,71.95,82.2,77.94999999999999,74.15,41.0,42.0,26.0,29.0,33.0,39.0,I,42.0,R,41.0,C,39.0,76.85555555555555,High,60.416666666666664,62.5,29.166666666666668,35.41666666666667,43.75,56.25,Fakultas Matematika Dan IPA
STU_03220,1.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,5.0,75.7,91.8,81.9,72.6,76.6,80.6,71.1,79.2,84.0,21.0,Pendidikan Bahasa Dan Sastra Indonesia,77.25,83.75,76.6,75.85,81.6,24.0,26.0,38.0,46.0,39.0,43.0,S,46.0,C,43.0,E,39.0,79.27777777777779,High,25.0,29.166666666666668,54.166666666666664,70.83333333333334,56.25,64.58333333333334,Fakultas Bahasa Dan Seni
STU_01696,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,5.0,5.0,4.0,4.0,3.0,4.0,5.0,3.0,5.0,5.0,4.0,5.0,3.0,2.0,4.0,4.0,5.0,4.0,3.0,4.0,3.0,4.0,4.0,5.0,3.0,3.0,4.0,4.0,3.0,4.0,5.0,3.0,4.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,2.0,73.6,81.1,73.8,79.9,79.0,70.6,80.9,72.7,92.4,41.0,Pendidikan Seni Rupa,76.85,77.35,79.0,75.75,82.55000000000001,27.0,34.0,52.0,45.0,42.0,28.0,A,52.0,S,45.0,E,42.0,78.22222222222223,High,31.25,45.83333333333333,83.33333333333334,68.75,62.5,33.33333333333333,Fakultas Bahasa Dan Seni
STU_03084,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,3.0,5.0,5.0,4.0,5.0,5.0,4.0,3.0,5.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,4.0,3.0,3.0,1.0,3.0,3.0,1.0,2.0,3.0,3.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,2.0,2.0,4.0,3.0,2.0,1.0,2.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,86.2,79.8,90.4,83.7,84.7,70.3,79.3,74.9,85.8,34.0,Pendidikan Kimia,87.05000000000001,83.0,84.7,74.8,80.35,26.0,50.0,31.0,32.0,31.0,37.0,I,50.0,C,37.0,S,32.0,81.67777777777776,High,29.166666666666668,79.16666666666666,39.58333333333333,41.66666666666667,39.58333333333333,52.083333333333336,Fakultas Matematika Dan IPA
STU_04517,1.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,3.0,4.0,3.0,3.0,3.0,4.0,5.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,4.0,2.0,3.0,4.0,3.0,5.0,3.0,5.0,4.0,3.0,5.0,4.0,5.0,4.0,5.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,5.0,4.0,2.0,3.0,3.0,74.9,81.8,70.0,76.2,91.5,93.4,82.6,70.0,70.0,42.0,Pendidikan Sosiologi,73.1,78.35,91.5,88.0,70.0,24.0,41.0,32.0,50.0,43.0,37.0,S,50.0,E,43.0,I,41.0,78.93333333333334,High,25.0,60.416666666666664,41.66666666666667,79.16666666666666,64.58333333333334,52.083333333333336,Fakultas Ilmu Sosial
STU_00041,2.0,1.0,3.0,2.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,1.0,3.0,3.0,2.0,4.0,3.0,4.0,3.0,2.0,3.0,2.0,4.0,4.0,5.0,4.0,4.0,2.0,3.0,4.0,4.0,3.0,2.0,3.0,2.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,3.0,4.0,76.6,88.1,77.2,79.0,70.1,76.3,92.6,75.5,78.6,32.0,Pendidikan Ilmu Pengetahuan Sosial,78.1,82.35,70.1,84.44999999999999,77.05,25.0,35.0,33.0,42.0,36.0,47.0,C,47.0,S,42.0,E,36.0,79.33333333333333,High,27.083333333333332,47.91666666666667,43.75,62.5,50.0,72.91666666666666,Fakultas Ilmu Sosial
STU_02085,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,1.0,3.0,2.0,3.0,4.0,4.0,3.0,3.0,2.0,2.0,4.0,1.0,2.0,5.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,5.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,2.0,3.0,1.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,5.0,2.0,2.0,3.0,83.1,85.0,75.0,70.0,70.0,85.65,98.2,73.7,70.0,23.0,Pendidikan Bahasa Indonesia,72.5,84.05,70.0,91.92500000000001,71.85,26.0,34.0,33.0,44.0,37.0,37.0,S,44.0,E,37.0,C,37.0,78.96111111111112,High,29.166666666666668,45.83333333333333,43.75,66.66666666666666,52.083333333333336,52.083333333333336,Fakultas Bahasa Dan Seni
STU_02171,2.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,4.0,4.0,5.0,5.0,4.0,3.0,4.0,4.0,3.0,4.0,5.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0,2.0,3.0,2.0,3.0,1.0,4.0,2.0,3.0,4.0,2.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,76.6,79.6,70.0,70.0,75.5,93.8,70.0,78.7,91.2,5.0,Animasi,70.0,78.1,75.5,81.9,84.95,29.0,32.0,48.0,37.0,35.0,33.0,A,48.0,S,37.0,E,35.0,78.3777777777778,High,35.41666666666667,41.66666666666667,75.0,52.083333333333336,47.91666666666667,43.75,Sekolah Vokasi
STU_00073,4.0,4.0,4.0,4.0,3.0,5.0,3.0,5.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,4.0,3.0,5.0,4.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,4.0,2.0,3.0,3.0,3.0,4.0,3.0,2.0,5.0,3.0,3.0,4.0,3.0,3.0,5.0,3.0,3.0,3.0,82.4,70.0,75.2,80.5,76.2,73.5,77.0,70.0,70.0,68.0,Teknik Sipil Bangunan Gedung,77.85,76.2,76.2,75.25,70.0,48.0,45.0,24.0,23.0,33.0,40.0,R,48.0,I,45.0,C,40.0,74.97777777777777,Medium,75.0,68.75,25.0,22.916666666666664,43.75,58.333333333333336,Fakultas Teknik
STU_04124,2.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,3.0,2.0,4.0,4.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,4.0,2.0,4.0,2.0,2.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,5.0,5.0,5.0,3.0,4.0,5.0,5.0,4.0,4.0,4.0,77.4,70.0,89.7,80.7,80.2,75.1,84.8,70.0,72.8,4.0,Akuntansi,85.2,73.7,80.2,79.94999999999999,71.4,25.0,35.0,20.0,32.0,43.0,51.0,C,51.0,E,43.0,I,35.0,77.85555555555555,High,27.083333333333332,47.91666666666667,16.666666666666664,41.66666666666667,64.58333333333334,81.25,Fakultas Ekonomi Dan Bisnis
STU_02653,2.0,4.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,4.0,3.0,3.0,5.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,2.0,2.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,85.4,91.7,80.8,78.2,79.5,84.2,82.7,70.9,72.9,32.0,Pendidikan Ilmu Pengetahuan Sosial,79.5,88.55000000000001,79.5,83.45,71.9,27.0,38.0,31.0,40.0,38.0,44.0,C,44.0,S,40.0,E,38.0,80.69999999999999,High,31.25,54.166666666666664,39.58333333333333,58.333333333333336,54.166666666666664,66.66666666666666,Fakultas Ilmu Sosial
STU_03176,3.0,2.0,3.0,3.0,2.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,4.0,2.0,3.0,1.0,3.0,2.0,3.0,2.0,2.0,4.0,4.0,2.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,2.0,2.0,4.0,5.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,5.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0,3.0,2.0,1.0,2.0,70.0,81.2,71.8,75.2,71.6,72.8,70.0,70.0,76.6,40.0,Pendidikan Seni Drama Tari Dan Musik,73.5,75.6,71.6,71.4,73.3,28.0,29.0,50.0,41.0,41.0,32.0,A,50.0,S,41.0,E,41.0,73.24444444444444,Medium,33.33333333333333,35.41666666666667,79.16666666666666,60.416666666666664,60.416666666666664,41.66666666666667,Fakultas Bahasa Dan Seni
STU_02072,2.0,3.0,2.0,3.0,4.0,2.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,2.0,1.0,1.0,3.0,2.0,3.0,3.0,4.0,1.0,3.0,2.0,4.0,4.0,5.0,5.0,3.0,3.0,5.0,4.0,2.0,5.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,2.0,2.0,4.0,3.0,4.0,3.0,5.0,4.0,3.0,4.0,3.0,4.0,3.0,5.0,3.0,4.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,4.0,3.0,71.8,87.7,89.4,75.8,71.6,79.7,70.0,72.7,97.7,43.0,Pendidikan Tata Rias Dan Kecantikan,82.6,79.75,71.6,74.85,85.2,34.0,28.0,47.0,39.0,44.0,38.0,A,47.0,E,44.0,S,39.0,79.60000000000001,High,45.83333333333333,33.33333333333333,72.91666666666666,56.25,66.66666666666666,54.166666666666664,Fakultas Pariwisata Dan Perhotelan
STU_00440,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,4.0,5.0,4.0,4.0,2.0,5.0,3.0,3.0,4.0,3.0,2.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,5.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,76.4,78.9,81.3,74.4,71.4,85.3,82.0,76.5,74.3,26.0,Pendidikan Ekonomi,77.85,77.65,71.4,83.65,75.4,31.0,43.0,35.0,42.0,44.0,45.0,C,45.0,E,44.0,I,43.0,77.83333333333333,High,39.58333333333333,64.58333333333334,47.91666666666667,62.5,66.66666666666666,68.75,Fakultas Ekonomi Dan Bisnis
STU_02047,2.0,2.0,3.0,1.0,3.0,4.0,3.0,2.0,4.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,4.0,3.0,4.0,2.0,2.0,2.0,1.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,5.0,4.0,4.0,2.0,4.0,4.0,4.0,5.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,2.0,4.0,2.0,3.0,82.5,82.1,84.5,73.5,75.1,81.0,88.8,79.0,83.4,50.0,Pendidikan Vokasional Seni Kuliner,79.0,82.3,75.1,84.9,81.2,32.0,28.0,46.0,42.0,42.0,34.0,A,46.0,S,42.0,E,42.0,81.1,High,41.66666666666667,33.33333333333333,70.83333333333334,62.5,62.5,45.83333333333333,Fakultas Pariwisata Dan Perhotelan
STU_02537,2.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,1.0,4.0,3.0,5.0,3.0,2.0,3.0,4.0,4.0,5.0,2.0,2.0,1.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,3.0,3.0,5.0,4.0,3.0,5.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,5.0,5.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,4.0,4.0,3.0,4.0,70.0,90.3,70.0,71.2,80.3,88.5,84.9,78.5,86.9,18.0,Manajemen Perhotelan,70.6,80.15,80.3,86.7,82.7,26.0,34.0,40.0,44.0,45.0,38.0,E,45.0,S,44.0,A,40.0,80.06666666666666,High,29.166666666666668,45.83333333333333,58.333333333333336,66.66666666666666,68.75,54.166666666666664,Fakultas Pariwisata Dan Perhotelan
STU_01297,2.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,4.0,4.0,5.0,4.0,5.0,3.0,1.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,5.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,81.7,97.4,74.69999999999999,80.7,70.0,75.3,86.2,72.2,74.9,1.0,Administrasi Pendidikan,77.69999999999999,89.55000000000001,70.0,80.75,73.55000000000001,30.0,28.0,28.0,42.0,42.0,45.0,C,45.0,S,42.0,E,42.0,79.23333333333333,High,37.5,33.33333333333333,33.33333333333333,62.5,62.5,68.75,Fakultas Ilmu Pendidikan
STU_03426,3.0,2.0,3.0,3.0,2.0,2.0,3.0,4.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,1.0,3.0,2.0,1.0,3.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,5.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,3.0,70.0,75.1,79.9,74.1,82.7,78.5,72.9,70.0,99.7,50.0,Pendidikan Vokasional Seni Kuliner,77.0,72.55,82.7,75.7,84.85,29.0,28.0,49.0,42.0,43.0,36.0,A,49.0,E,43.0,S,42.0,78.10000000000001,High,35.41666666666667,33.33333333333333,77.08333333333334,62.5,64.58333333333334,50.0,Fakultas Pariwisata Dan Perhotelan
STU_01300,4.0,5.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,5.0,4.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,4.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,5.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,70.8,74.5,70.8,77.2,70.3,85.5,78.0,80.2,79.3,9.0,Geografi,74.0,72.65,70.3,81.75,79.75,41.0,47.0,34.0,39.0,30.0,39.0,I,47.0,R,41.0,S,39.0,76.28888888888889,High,60.416666666666664,72.91666666666666,45.83333333333333,56.25,37.5,56.25,Fakultas Ilmu Sosial
STU_00235,3.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,1.0,4.0,4.0,4.0,4.0,5.0,5.0,3.0,5.0,3.0,4.0,3.0,4.0,3.0,2.0,3.0,3.0,1.0,2.0,3.0,3.0,1.0,3.0,3.0,1.0,3.0,2.0,3.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,3.0,2.0,2.0,2.0,3.0,3.0,4.0,1.0,3.0,2.0,3.0,3.0,5.0,2.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,73.2,77.0,88.1,84.9,83.8,78.2,70.0,72.8,70.0,58.0,Statistika,86.5,75.1,83.8,74.1,71.4,36.0,48.0,28.0,30.0,32.0,42.0,I,48.0,C,42.0,R,36.0,77.55555555555556,High,50.0,75.0,33.33333333333333,37.5,41.66666666666667,62.5,Fakultas Matematika Dan IPA
STU_04297,3.0,1.0,1.0,4.0,3.0,3.0,2.0,1.0,4.0,2.0,2.0,1.0,4.0,2.0,3.0,2.0,2.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,3.0,3.0,4.0,3.0,5.0,4.0,4.0,3.0,5.0,4.0,3.0,3.0,4.0,4.0,4.0,5.0,5.0,3.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,73.4,81.6,87.6,72.1,81.0,75.0,83.6,70.0,78.8,4.0,Akuntansi,79.85,77.5,81.0,79.3,74.4,27.0,34.0,24.0,28.0,46.0,52.0,C,52.0,E,46.0,I,34.0,78.1222222222222,High,31.25,45.83333333333333,25.0,33.33333333333333,70.83333333333334,83.33333333333334,Fakultas Ekonomi Dan Bisnis
STU_02595,3.0,2.0,2.0,3.0,1.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,3.0,3.0,5.0,3.0,4.0,4.0,2.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,1.0,3.0,2.0,3.0,1.0,4.0,3.0,3.0,2.0,2.0,1.0,5.0,4.0,2.0,4.0,2.0,4.0,3.0,3.0,2.0,3.0,1.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,5.0,3.0,4.0,3.0,4.0,3.0,5.0,3.0,5.0,3.0,5.0,5.0,5.0,3.0,3.0,4.0,3.0,70.4,70.0,87.5,77.9,70.0,78.2,73.6,72.2,76.0,16.0,Manajemen Pajak,82.7,70.2,70.0,75.9,74.1,25.0,40.0,29.0,34.0,42.0,47.0,C,47.0,E,42.0,I,40.0,75.0888888888889,High,27.083333333333332,58.333333333333336,35.41666666666667,45.83333333333333,62.5,72.91666666666666,Fakultas Ekonomi Dan Bisnis
STU_02569,3.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,5.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,2.0,3.0,3.0,3.0,5.0,3.0,3.0,5.0,3.0,3.0,3.0,4.0,4.0,5.0,4.0,2.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,73.9,75.3,88.9,74.8,84.7,70.0,95.7,80.0,73.15,4.0,Akuntansi,81.85,74.6,84.7,82.85,76.575,32.0,31.0,23.0,33.0,40.0,51.0,C,51.0,E,40.0,S,33.0,79.60555555555555,High,41.66666666666667,39.58333333333333,22.916666666666664,43.75,58.333333333333336,81.25,Fakultas Ekonomi Dan Bisnis
